sep=,
189431065,-80.0157318115234375,
189531055,-80.5380706787109375,
189631045,-80.35453033447265625,
189731035,-79.85501861572265625,
189831025,-80.44167327880859375,
189931015,-81.410308837890625,
190031005,-77.10570526123046875,
190130995,-80.45656585693359375,
190230985,-82.1710205078125,
190330975,-80.65157318115234375,
190430965,-81.6671905517578125,
190530955,-80.39125823974609375,
190630945,-81.923126220703125,
190730935,-82.4281463623046875,
190830925,-81.092926025390625,
190930915,-82.6218414306640625,
191030905,-80.74373626708984375,
191130895,-81.4248199462890625,
191230885,-80.39250946044921875,
191330875,-79.9823760986328125,
191430865,-82.3645782470703125,
191530855,-81.77593994140625,
191630845,-81.6726226806640625,
191730835,-81.329620361328125,
191830825,-81.915191650390625,
191930815,-81.07989501953125,
192030805,-76.53514862060546875,
192130795,-80.85559844970703125,
192230785,-84.2969512939453125,
192330775,-81.942657470703125,
192430765,-81.8806915283203125,
192530755,-81.4699859619140625,
192630745,-82.1669921875,
192730735,-81.7156982421875,
192830725,-81.25653076171875,
192930715,-83.3710174560546875,
193030705,-81.850341796875,
193130695,-82.7016448974609375,
193230685,-81.72369384765625,
193330675,-81.4691009521484375,
193430665,-80.49315643310546875,
193530655,-78.580810546875,
193630645,-80.913665771484375,
193730635,-81.3827362060546875,
193830625,-81.612152099609375,
193930615,-81.5080108642578125,
194030605,-81.7940521240234375,
194130595,-80.56362152099609375,
194230585,-80.35523223876953125,
194330575,-81.3136444091796875,
194430565,-80.979644775390625,
194530555,-79.20568084716796875,
194630545,-79.21991729736328125,
194730535,-80.6070404052734375,
194830525,-80.90050506591796875,
194930515,-80.79500579833984375,
195030505,-77.2194671630859375,
195130495,-80.52838134765625,
195230485,-80.511962890625,
195330475,-80.2180328369140625,
195430465,-78.52355194091796875,
195530455,-80.964111328125,
195630445,-78.9754791259765625,
195730435,-77.50305938720703125,
195830425,-78.0575408935546875,
195930415,-78.938568115234375,
196030405,-78.6573638916015625,
196130395,-79.34058380126953125,
196230385,-77.38751220703125,
196330375,-79.18285369873046875,
196430365,-78.9146270751953125,
196530355,-78.9618377685546875,
196630345,-77.02123260498046875,
196730335,-77.18182373046875,
196830325,-78.1315460205078125,
196930315,-77.37352752685546875,
197030305,-77.2342376708984375,
197130295,-76.190643310546875,
197230285,-77.97553253173828125,
197330275,-77.92447662353515625,
197430265,-76.44940948486328125,
197530255,-76.0804443359375,
197630245,-77.00601959228515625,
197730235,-76.65857696533203125,
197830225,-73.24364471435546875,
197930215,-75.35637664794921875,
198030205,-77.3349761962890625,
198130195,-76.37664031982421875,
198230185,-77.03151702880859375,
198330175,-75.328155517578125,
198430165,-76.9151458740234375,
198530155,-76.48126220703125,
198630145,-77.2552490234375,
198730135,-75.38355255126953125,
198830125,-75.98451995849609375,
198930115,-76.07407379150390625,
199030105,-76.10280609130859375,
199130095,-74.11020660400390625,
199230085,-76.455169677734375,
199330075,-76.53101348876953125,
199430065,-76.562103271484375,
199530055,-74.3384857177734375,
199630045,-76.02346038818359375,
199730035,-75.83977508544921875,
199830025,-75.9365234375,
199930015,-73.62006378173828125,
200030005,-70.220733642578125,
200129995,-75.276885986328125,
200229985,-75.84429931640625,
200329975,-73.202117919921875,
200429965,-75.3168182373046875,
200529955,-75.525238037109375,
200629945,-77.4090576171875,
200729935,-74.175933837890625,
200829925,-74.97553253173828125,
200929915,-74.46790313720703125,
201029905,-74.73264312744140625,
201129895,-73.5627593994140625,
201229885,-72.98532867431640625,
201329875,-74.83814239501953125,
201429865,-74.97412109375,
201529855,-74.9817352294921875,
201629845,-73.34856414794921875,
201729835,-74.82453155517578125,
201829825,-75.00215911865234375,
201929815,-74.75220489501953125,
202029805,-72.1311492919921875,
202129795,-73.7545166015625,
202229785,-74.32137298583984375,
202329775,-74.1747283935546875,
202429765,-72.2951202392578125,
202529755,-74.08353424072265625,
202629745,-74.23311614990234375,
202729735,-73.92635345458984375,
202829725,-71.54953765869140625,
202929715,-72.98210906982421875,
203029705,-74.4279937744140625,
203129695,-73.4712982177734375,
203229685,-70.7790985107421875,
203329675,-70.8722991943359375,
203429665,-73.79156494140625,
203529655,-74.2172393798828125,
203629645,-71.7581787109375,
203729635,-72.8130340576171875,
203829625,-74.4784088134765625,
203929615,-73.64493560791015625,
204029605,-70.2698516845703125,
204129595,-73.60907745361328125,
204229585,-73.4639434814453125,
204329575,-73.5254364013671875,
204429565,-72.2773895263671875,
204529555,-72.14300537109375,
204629545,-73.5773468017578125,
204729535,-74.108123779296875,
204829525,-72.28540802001953125,
204929515,-71.90004730224609375,
205029505,-72.87451171875,
205129495,-74.1364898681640625,
205229485,-72.12708282470703125,
205329475,-70.87290191650390625,
205429465,-72.85123443603515625,
205529455,-73.57753753662109375,
205629445,-72.8601531982421875,
205729435,-72.22476959228515625,
205829425,-73.37924957275390625,
205929415,-73.6887664794921875,
206029405,-73.42572784423828125,
206129395,-71.5194549560546875,
206229385,-74.05487060546875,
206329375,-74.123626708984375,
206429365,-72.84459686279296875,
206529355,-71.44411468505859375,
206629345,-73.90227508544921875,
206729335,-73.43033599853515625,
206829325,-74.88109588623046875,
206929315,-71.514556884765625,
207029305,-74.1021575927734375,
207129295,-74.85488128662109375,
207229285,-73.4459381103515625,
207329275,-72.29138946533203125,
207429265,-74.05362701416015625,
207529255,-74.771728515625,
207629245,-74.02352142333984375,
207729235,-71.68242645263671875,
207829225,-75.27866363525390625,
207929215,-74.39250946044921875,
208029205,-75.00023651123046875,
208129195,-72.43979644775390625,
208229185,-73.7993621826171875,
208329175,-74.2232513427734375,
208429165,-75.57808685302734375,
208529155,-74.0860443115234375,
208629145,-73.95211029052734375,
208729135,-74.65126800537109375,
208829125,-75.09922027587890625,
208929115,-73.83698272705078125,
209029105,-74.197418212890625,
209129095,-76.6875,
209229085,-75.81319427490234375,
209329075,-75.8047637939453125,
209429065,-74.03226470947265625,
209529055,-77.6712646484375,
209629045,-76.85573577880859375,
209729035,-76.44207763671875,
209829025,-74.6416473388671875,
209929015,-76.76114654541015625,
210029005,-74.52587890625,
210128995,-77.804718017578125,
210228985,-75.943328857421875,
210328975,-77.46668243408203125,
210428965,-76.6212005615234375,
210528955,-77.90264892578125,
210628945,-77.17230987548828125,
210728935,-78.69106292724609375,
210828925,-78.5571136474609375,
210928915,-77.33441925048828125,
211028905,-75.82657623291015625,
211128895,-77.83344268798828125,
211228885,-79.1030120849609375,
211328875,-79.51428985595703125,
211428865,-76.82654571533203125,
211528855,-79.248016357421875,
211628845,-79.49399566650390625,
211728835,-79.17548370361328125,
211828825,-78.204498291015625,
211928815,-79.93597412109375,
212028805,-79.61773681640625,
212128795,-79.98255157470703125,
212228785,-78.34113311767578125,
212328775,-79.2335052490234375,
212428765,-79.77822113037109375,
212528755,-79.57186126708984375,
212628745,-80.011627197265625,
212728735,-79.63178253173828125,
212828725,-80.610748291015625,
212928715,-79.60417938232421875,
213028705,-79.70514678955078125,
213128695,-78.11890411376953125,
213228685,-81.863525390625,
213328675,-80.07169342041015625,
213428665,-80.58803558349609375,
213528655,-79.0923919677734375,
213628645,-80.556854248046875,
213728635,-80.9176483154296875,
213828625,-80.982513427734375,
213928615,-78.798675537109375,
214028605,-80.80687713623046875,
214128595,-81.83544921875,
214228585,-81.894500732421875,
214328575,-80.892730712890625,
214428565,-82.300445556640625,
214528555,-82.8908538818359375,
214628545,-81.044921875,
214728535,-82.1498870849609375,
214828525,-81.94964599609375,
214928515,-81.170745849609375,
215028505,-79.17415618896484375,
215128495,-82.0164031982421875,
215228485,-80.99918365478515625,
215328475,-82.385467529296875,
215428465,-80.82149505615234375,
215528455,-81.0979461669921875,
215628445,-81.73626708984375,
215728435,-82.3977203369140625,
215828425,-82.08282470703125,
215928415,-81.9607696533203125,
216028405,-77.6298675537109375,
216128395,-83.5406646728515625,
216228385,-81.0277099609375,
216328375,-81.333831787109375,
216428365,-82.6537017822265625,
216528355,-82.372802734375,
216628345,-82.647918701171875,
216728335,-81.9763946533203125,
216828325,-82.0325775146484375,
216928315,-82.30859375,
217028305,-81.02935791015625,
217128295,-81.41290283203125,
217228285,-81.9832000732421875,
217328275,-81.424072265625,
217428265,-81.6148834228515625,
217528255,-81.2186431884765625,
217628245,-82.520263671875,
217728235,-82.2189788818359375,
217828225,-83.454498291015625,
217928215,-82.019378662109375,
218028205,-83.7857818603515625,
218128195,-82.583221435546875,
218228185,-83.184722900390625,
218328175,-83.887939453125,
218428165,-83.2726287841796875,
218528155,-81.4315948486328125,
218628145,-80.34185028076171875,
218728135,-81.574462890625,
218828125,-81.6710357666015625,
218928115,-80.98212432861328125,
219028105,-80.98853302001953125,
219128095,-80.49062347412109375,
219228085,-82.3618621826171875,
219328075,-81.6916656494140625,
219428065,-82.1884002685546875,
219528055,-81.366241455078125,
219628045,-79.2267913818359375,
219728035,-80.916229248046875,
219828025,-81.306671142578125,
219928015,-81.8826751708984375,
220028005,-78.64580535888671875,
220127995,-80.68399810791015625,
220227985,-82.4800567626953125,
220327975,-80.51192474365234375,
220427965,-81.2181854248046875,
220527955,-80.15573883056640625,
220627945,-82.2833709716796875,
220727935,-80.68770599365234375,
220827925,-81.3545074462890625,
220927915,-80.73642730712890625,
221027905,-79.20658111572265625,
221127895,-79.43619537353515625,
221227885,-80.985382080078125,
221327875,-79.21416473388671875,
221427865,-77.4388885498046875,
221527855,-77.83606719970703125,
221627845,-81.00028228759765625,
221727835,-78.116973876953125,
221827825,-78.2899169921875,
221927815,-78.697509765625,
222027805,-76.3258819580078125,
222127795,-76.40515899658203125,
222227785,-78.2922821044921875,
222327775,-81.4716796875,
222427765,-78.12686920166015625,
222527755,-77.38661956787109375,
222627745,-79.94087982177734375,
222727735,-77.98276519775390625,
222827725,-76.911590576171875,
222927715,-80.7891998291015625,
223027705,-80.21965789794921875,
223127695,-79.42822265625,
223227685,-79.81017303466796875,
223327675,-79.22357177734375,
223427665,-79.367340087890625,
223527655,-79.9083099365234375,
223627645,-79.030364990234375,
223727635,-80.56729888916015625,
223827625,-79.39923095703125,
223927615,-79.0802764892578125,
224027605,-78.3706817626953125,
224127595,-77.4548492431640625,
224227585,-78.6640167236328125,
224327575,-78.42629241943359375,
224427565,-78.44834136962890625,
224527555,-78.3985137939453125,
224627545,-78.37865447998046875,
224727535,-78.59091949462890625,
224827525,-79.65586090087890625,
224927515,-75.1091461181640625,
225027505,-63.50131988525390625,
225127495,-77.03911590576171875,
225227485,-77.2085113525390625,
225327475,-77.3187103271484375,
225427465,-77.1372833251953125,
225527455,-78.65729522705078125,
225627445,-79.46724700927734375,
225727435,-78.39157867431640625,
225827425,-79.39546966552734375,
225927415,-78.57598876953125,
226027405,-79.5605316162109375,
226127395,-78.35549163818359375,
226227385,-77.32830810546875,
226327375,-76.99431610107421875,
226427365,-76.398956298828125,
226527355,-76.86110687255859375,
226627345,-77.8301849365234375,
226727335,-77.75878143310546875,
226827325,-78.25395965576171875,
226927315,-78.60199737548828125,
227027305,-77.14316558837890625,
227127295,-78.96169281005859375,
227227285,-77.44335174560546875,
227327275,-78.6379241943359375,
227427265,-77.54480743408203125,
227527255,-76.0581817626953125,
227627245,-76.83872222900390625,
227727235,-77.230377197265625,
227827225,-78.2895965576171875,
227927215,-78.3311309814453125,
228027205,-77.05718994140625,
228127195,-78.5564422607421875,
228227185,-79.35846710205078125,
228327175,-77.2942352294921875,
228427165,-79.41680908203125,
228527155,-76.64475250244140625,
228627145,-77.55002593994140625,
228727135,-75.19315338134765625,
228827125,-76.61545562744140625,
228927115,-78.0291748046875,
229027105,-78.79608154296875,
229127095,-77.4289703369140625,
229227085,-79.99384307861328125,
229327075,-78.28079986572265625,
229427065,-79.10637664794921875,
229527055,-78.7399444580078125,
229627045,-77.64532470703125,
229727035,-75.985870361328125,
229827025,-73.51332855224609375,
229927015,-76.595703125,
230027005,-75.417449951171875,
230126995,-78.3006591796875,
230226985,-78.37912750244140625,
230326975,-78.59444427490234375,
230426965,-78.43518829345703125,
230526955,-78.78676605224609375,
230626945,-78.7303924560546875,
230726935,-77.8067169189453125,
230826925,-77.6192169189453125,
230926915,-77.87949371337890625,
231026905,-78.7486572265625,
231126895,-78.6420440673828125,
231226885,-77.9555511474609375,
231326875,-78.947479248046875,
231426865,-79.45708465576171875,
231526855,-80.4394378662109375,
231626845,-79.09987640380859375,
231726835,-78.76007843017578125,
231826825,-78.674530029296875,
231926815,-78.0250244140625,
232026805,-78.24427032470703125,
232126795,-79.432464599609375,
232226785,-79.5532684326171875,
232326775,-78.84140777587890625,
232426765,-78.5811614990234375,
232526755,-79.18933868408203125,
232626745,-79.81177520751953125,
232726735,-79.5099334716796875,
232826725,-80.4371185302734375,
232926715,-79.93723297119140625,
233026705,-79.13935089111328125,
233126695,-78.92458343505859375,
233226685,-80.16788482666015625,
233326675,-80.34548187255859375,
233426665,-79.4277801513671875,
233526655,-78.49198150634765625,
233626645,-79.4804840087890625,
233726635,-78.83876800537109375,
233826625,-78.10424041748046875,
233926615,-76.2428131103515625,
234026605,-72.1959075927734375,
234126595,-78.2807769775390625,
234226585,-79.37236785888671875,
234326575,-79.26250457763671875,
234426565,-80.55387115478515625,
234526555,-80.21614837646484375,
234626545,-80.09747314453125,
234726535,-80.11058807373046875,
234826525,-78.13625335693359375,
234926515,-79.49596405029296875,
235026505,-79.6311798095703125,
235126495,-79.9060211181640625,
235226485,-79.94983673095703125,
235326475,-80.068206787109375,
235426465,-80.336517333984375,
235526455,-80.18907928466796875,
235626445,-79.808746337890625,
235726435,-80.29094696044921875,
235826425,-80.2645721435546875,
235926415,-79.00211334228515625,
236026405,-81.2439117431640625,
236126395,-80.0747833251953125,
236226385,-79.6440277099609375,
236326375,-80.80960845947265625,
236426365,-80.9042816162109375,
236526355,-80.9734649658203125,
236626345,-81.3574676513671875,
236726335,-81.53765869140625,
236826325,-81.4093780517578125,
236926315,-81.113555908203125,
237026305,-81.7254791259765625,
237126295,-81.7806854248046875,
237226285,-80.30222320556640625,
237326275,-81.2087860107421875,
237426265,-81.4581756591796875,
237526255,-81.4154510498046875,
237626245,-80.9766693115234375,
237726235,-81.9403228759765625,
237826225,-82.4366455078125,
237926215,-82.27215576171875,
238026205,-81.592681884765625,
238126195,-83.4859771728515625,
238226185,-81.2004852294921875,
238326175,-82.595458984375,
238426165,-81.635498046875,
238526155,-82.57080078125,
238626145,-81.724761962890625,
238726135,-83.6917266845703125,
238826125,-82.6798553466796875,
238926115,-83.19488525390625,
239026105,-83.6653900146484375,
239126095,-83.4908905029296875,
239226085,-81.8341064453125,
239326075,-83.2904052734375,
239426065,-81.9741973876953125,
239526055,-83.05548095703125,
239626045,-83.2719879150390625,
239726035,-81.650146484375,
239826025,-81.3918609619140625,
239926015,-83.519073486328125,
240026005,-75.42108917236328125,
240125995,-81.160888671875,
240225985,-84.2900848388671875,
240325975,-82.9906158447265625,
240425965,-83.145172119140625,
240525955,-82.99603271484375,
240625945,-82.488037109375,
240725935,-81.7723846435546875,
240825925,-82.170867919921875,
240925915,-81.363677978515625,
241025905,-82.4100341796875,
241125895,-83.74871826171875,
241225885,-83.09747314453125,
241325875,-81.99969482421875,
241425865,-84.0525970458984375,
241525855,-84.270233154296875,
241625845,-84.673187255859375,
241725835,-81.9984893798828125,
241825825,-86.629791259765625,
241925815,-81.5562591552734375,
242025805,-80.76233673095703125,
242125795,-83.2491302490234375,
242225785,-83.2516326904296875,
242325775,-82.6077423095703125,
242425765,-82.29315185546875,
242525755,-83.2458953857421875,
242625745,-82.1833343505859375,
242725735,-82.2044219970703125,
242825725,-81.45660400390625,
242925715,-81.4124298095703125,
243025705,-80.94928741455078125,
243125695,-82.737823486328125,
243225685,-81.6860504150390625,
243325675,-82.9185638427734375,
243425665,-82.9345245361328125,
243525655,-82.2040863037109375,
243625645,-83.941986083984375,
243725635,-83.5550384521484375,
243825625,-83.0272979736328125,
243925615,-82.9423675537109375,
244025605,-81.3933563232421875,
244125595,-83.4474334716796875,
244225585,-83.157196044921875,
244325575,-83.805084228515625,
244425565,-82.7582855224609375,
244525555,-82.8846893310546875,
244625545,-82.510772705078125,
244725535,-81.995635986328125,
244825525,-82.3899383544921875,
244925515,-83.594390869140625,
245025505,-81.4661102294921875,
245125495,-82.658782958984375,
245225485,-82.6271820068359375,
245325475,-81.912109375,
245425465,-82.547027587890625,
245525455,-81.79351806640625,
245625445,-83.8216705322265625,
245725435,-81.8082275390625,
245825425,-83.4911041259765625,
245925415,-84.58111572265625,
246025405,-83.3104248046875,
246125395,-82.0366058349609375,
246225385,-83.0198516845703125,
246325375,-82.3721923828125,
246425365,-83.7082061767578125,
246525355,-82.048370361328125,
246625345,-83.35479736328125,
246725335,-82.74468994140625,
246825325,-82.362884521484375,
246925315,-82.520751953125,
247025305,-82.192535400390625,
247125295,-82.57171630859375,
247225285,-81.2281494140625,
247325275,-83.1799774169921875,
247425265,-83.11187744140625,
247525255,-81.5166168212890625,
247625245,-83.5896759033203125,
247725235,-81.504974365234375,
247825225,-81.97967529296875,
247925215,-83.031463623046875,
248025205,-81.5979461669921875,
248125195,-82.88995361328125,
248225185,-83.2845611572265625,
248325175,-82.538177490234375,
248425165,-83.6968536376953125,
248525155,-84.3962860107421875,
248625145,-82.85845947265625,
248725135,-82.95263671875,
248825125,-82.4199066162109375,
248925115,-84.0258941650390625,
249025105,-84.188140869140625,
249125095,-83.7838134765625,
249225085,-82.9348907470703125,
249325075,-82.97357177734375,
249425065,-82.160186767578125,
249525055,-82.035980224609375,
249625045,-82.6484527587890625,
249725035,-82.3890533447265625,
249825025,-82.3442535400390625,
249925015,-80.679412841796875,
250025005,-75.37615203857421875,
250124995,-83.35382080078125,
250224985,-81.5442962646484375,
250324975,-81.570343017578125,
250424965,-82.1017608642578125,
250524955,-82.092132568359375,
250624945,-81.6217193603515625,
250724935,-82.0325775146484375,
250824925,-83.37603759765625,
250924915,-81.0316925048828125,
251024905,-84.6309051513671875,
251124895,-82.60394287109375,
251224885,-82.9295654296875,
251324875,-83.4251861572265625,
251424865,-82.7256011962890625,
251524855,-81.3038482666015625,
251624845,-81.52520751953125,
251724835,-82.4887542724609375,
251824825,-81.6722564697265625,
251924815,-81.7544097900390625,
252024805,-81.5892333984375,
252124795,-82.761016845703125,
252224785,-80.21039581298828125,
252324775,-82.298828125,
252424765,-82.7541046142578125,
252524755,-82.77801513671875,
252624745,-82.5349884033203125,
252724735,-82.037445068359375,
252824725,-82.108612060546875,
252924715,-82.4266204833984375,
253024705,-84.4210968017578125,
253124695,-82.91058349609375,
253224685,-84.9304962158203125,
253324675,-82.550506591796875,
253424665,-82.1973876953125,
253524655,-82.8476715087890625,
253624645,-84.0771942138671875,
253724635,-80.9492340087890625,
253824625,-81.88348388671875,
253924615,-81.8211212158203125,
254024605,-81.8057708740234375,
254124595,-78.88126373291015625,
254224585,-81.2087554931640625,
254324575,-81.8511962890625,
254424565,-80.51442718505859375,
254524555,-80.00431060791015625,
254624545,-82.5341339111328125,
254724535,-81.2480621337890625,
254824525,-81.78173828125,
254924515,-81.3919525146484375,
255024505,-80.6859130859375,
255124495,-82.7886962890625,
255224485,-82.080291748046875,
255324475,-82.06207275390625,
255424465,-80.97386932373046875,
255524455,-81.74627685546875,
255624445,-82.0058441162109375,
255724435,-80.396026611328125,
255824425,-79.40625,
255924415,-80.6603851318359375,
256024405,-80.9279937744140625,
256124395,-81.08892822265625,
256224385,-80.56279754638671875,
256324375,-81.88140869140625,
256424365,-80.7151641845703125,
256524355,-81.491455078125,
256624345,-81.388763427734375,
256724335,-79.76880645751953125,
256824325,-81.27496337890625,
256924315,-81.890838623046875,
257024305,-80.62888336181640625,
257124295,-81.7604522705078125,
257224285,-81.10693359375,
257324275,-80.2306060791015625,
257424265,-81.1274261474609375,
257524255,-80.81702423095703125,
257624245,-80.68499755859375,
257724235,-79.598236083984375,
257824225,-81.273193359375,
257924215,-80.68316650390625,
258024205,-79.4825897216796875,
258124195,-80.24983978271484375,
258224185,-80.02448272705078125,
258324175,-80.94510650634765625,
258424165,-80.75817108154296875,
258524155,-80.92324066162109375,
258624145,-79.8325042724609375,
258724135,-80.36693572998046875,
258824125,-81.214599609375,
258924115,-79.75725555419921875,
259024105,-80.07186126708984375,
259124095,-80.29956817626953125,
259224085,-80.13970947265625,
259324075,-79.55892181396484375,
259424065,-80.12372589111328125,
259524055,-80.5910186767578125,
259624045,-80.15863800048828125,
259724035,-79.421783447265625,
259824025,-79.05493927001953125,
259924015,-80.56360626220703125,
260024005,-76.7938995361328125,
260123995,-80.11297607421875,
260223985,-77.9050445556640625,
260323975,-78.855072021484375,
260423965,-79.08683013916015625,
260523955,-78.897613525390625,
260623945,-79.7845458984375,
260723935,-79.542144775390625,
260823925,-81.0234832763671875,
260923915,-79.11676788330078125,
261023905,-81.04461669921875,
261123895,-80.407623291015625,
261223885,-79.458343505859375,
261323875,-78.912567138671875,
261423865,-78.77911376953125,
261523855,-80.03816986083984375,
261623845,-79.12313079833984375,
261723835,-79.57372283935546875,
261823825,-80.21918487548828125,
261923815,-80.0592498779296875,
262023805,-79.47265625,
262123795,-79.67728424072265625,
262223785,-81.19635009765625,
262323775,-80.347625732421875,
262423765,-79.33962249755859375,
262523755,-80.07621002197265625,
262623745,-79.47020721435546875,
262723735,-80.6939544677734375,
262823725,-80.40045928955078125,
262923715,-80.9502105712890625,
263023705,-81.831695556640625,
263123695,-80.665191650390625,
263223685,-81.0555419921875,
263323675,-80.76674652099609375,
263423665,-81.151580810546875,
263523655,-83.289215087890625,
263623645,-81.09857177734375,
263723635,-81.73919677734375,
263823625,-80.6592559814453125,
263923615,-79.2822113037109375,
264023605,-80.905517578125,
264123595,-81.1337738037109375,
264223585,-81.2095947265625,
264323575,-81.141510009765625,
264423565,-81.9715118408203125,
264523555,-80.8790130615234375,
264623545,-82.7378997802734375,
264723535,-81.040435791015625,
264823525,-80.064300537109375,
264923515,-82.485870361328125,
265023505,-79.7881927490234375,
265123495,-79.73272705078125,
265223485,-81.2341461181640625,
265323475,-80.39826202392578125,
265423465,-81.362091064453125,
265523455,-81.70379638671875,
265623445,-82.66656494140625,
265723435,-79.8401947021484375,
265823425,-79.49102020263671875,
265923415,-81.287994384765625,
266023405,-79.93460845947265625,
266123395,-80.5893707275390625,
266223385,-78.74153900146484375,
266323375,-78.9772186279296875,
266423365,-78.58446502685546875,
266523355,-79.2781829833984375,
266623345,-79.82433319091796875,
266723335,-79.592926025390625,
266823325,-79.29134368896484375,
266923315,-78.87712860107421875,
267023305,-78.8104705810546875,
267123295,-79.34804534912109375,
267223285,-78.3484954833984375,
267323275,-78.31166839599609375,
267423265,-77.26909637451171875,
267523255,-77.69568634033203125,
267623245,-76.23805999755859375,
267723235,-77.02606201171875,
267823225,-78.75592803955078125,
267923215,-77.60436248779296875,
268023205,-78.49273681640625,
268123195,-78.145111083984375,
268223185,-78.94025421142578125,
268323175,-77.84244537353515625,
268423165,-78.25299072265625,
268523155,-78.88709259033203125,
268623145,-76.5589141845703125,
268723135,-75.62770843505859375,
268823125,-76.262542724609375,
268923115,-76.62212371826171875,
269023105,-76.966888427734375,
269123095,-79.13338470458984375,
269223085,-77.70961761474609375,
269323075,-77.81018829345703125,
269423065,-78.01270294189453125,
269523055,-78.5050201416015625,
269623045,-77.73450469970703125,
269723035,-77.20493316650390625,
269823025,-76.92951202392578125,
269923015,-75.010986328125,
270023005,-73.99036407470703125,
270122995,-76.44190216064453125,
270222985,-76.33962249755859375,
270322975,-76.95086669921875,
270422965,-77.36302947998046875,
270522955,-78.58061981201171875,
270622945,-78.01631927490234375,
270722935,-77.5588836669921875,
270822925,-74.56703948974609375,
270922915,-77.791900634765625,
271022905,-75.58901214599609375,
271122895,-75.29358673095703125,
271222885,-75.66241455078125,
271322875,-76.4097747802734375,
271422865,-77.06226348876953125,
271522855,-78.3670196533203125,
271622845,-77.90209197998046875,
271722835,-77.83695220947265625,
271822825,-78.6186065673828125,
271922815,-80.002532958984375,
272022805,-78.90326690673828125,
272122795,-77.8625946044921875,
272222785,-76.84931182861328125,
272322775,-75.14897918701171875,
272422765,-75.5829010009765625,
272522755,-77.242828369140625,
272622745,-78.5538482666015625,
272722735,-80.7023468017578125,
272822725,-78.81078338623046875,
272922715,-79.76068115234375,
273022705,-77.869964599609375,
273122695,-78.9876861572265625,
273222685,-79.829345703125,
273322675,-79.35506439208984375,
273422665,-77.45452117919921875,
273522655,-75.10234832763671875,
273622645,-76.20787811279296875,
273722635,-77.18909454345703125,
273822625,-77.952362060546875,
273922615,-78.945220947265625,
274022605,-80.61309814453125,
274122595,-78.48496246337890625,
274222585,-79.65755462646484375,
274322575,-79.91170501708984375,
274422565,-81.098175048828125,
274522555,-78.9812469482421875,
274622545,-78.5887451171875,
274722535,-76.62387847900390625,
274822525,-76.96274566650390625,
274922515,-77.37915802001953125,
275022505,-78.77358245849609375,
275122495,-80.43506622314453125,
275222485,-82.3783416748046875,
275322475,-80.378204345703125,
275422465,-80.17873382568359375,
275522455,-81.9323272705078125,
275622445,-81.477325439453125,
275722435,-81.24737548828125,
275822425,-79.2458953857421875,
275922415,-78.1156158447265625,
276022405,-77.939910888671875,
276122395,-78.99349212646484375,
276222385,-80.18810272216796875,
276322375,-80.3358154296875,
276422365,-80.903350830078125,
276522355,-80.33513641357421875,
276622345,-80.47753143310546875,
276722335,-80.37308502197265625,
276822325,-81.357666015625,
276922315,-80.9974517822265625,
277022305,-80.69481658935546875,
277122295,-79.37093353271484375,
277222285,-78.12229156494140625,
277322275,-80.6015625,
277422265,-82.1907196044921875,
277522255,-81.4996185302734375,
277622245,-82.8173065185546875,
277722235,-81.7519073486328125,
277822225,-81.5505523681640625,
277922215,-81.97161865234375,
278022205,-81.2618560791015625,
278122195,-81.2403411865234375,
278222185,-81.999847412109375,
278322175,-79.8879547119140625,
278422165,-79.96665191650390625,
278522155,-80.45101165771484375,
278622145,-81.395050048828125,
278722135,-82.8828125,
278822125,-81.41619873046875,
278922115,-83.820709228515625,
279022105,-81.8804473876953125,
279122095,-80.400390625,
279222085,-82.681427001953125,
279322075,-81.283905029296875,
279422065,-82.72503662109375,
279522055,-80.288421630859375,
279622045,-80.6603240966796875,
279722035,-79.91504669189453125,
279822025,-83.2408447265625,
279922015,-82.6975250244140625,
280022005,-77.69422149658203125,
280121995,-84.7001190185546875,
280221985,-82.9529876708984375,
280321975,-82.9334716796875,
280421965,-81.9145660400390625,
280521955,-81.3100738525390625,
280621945,-84.3856048583984375,
280721935,-81.4529876708984375,
280821925,-82.0701751708984375,
280921915,-80.5052947998046875,
281021905,-81.8077239990234375,
281121895,-82.102020263671875,
281221885,-82.652862548828125,
281321875,-83.20001220703125,
281421865,-82.88140869140625,
281521855,-84.1410064697265625,
281621845,-81.4569549560546875,
281721835,-81.1609344482421875,
281821825,-80.5446319580078125,
281921815,-81.4458160400390625,
282021805,-79.70699310302734375,
282121795,-79.7205047607421875,
282221785,-81.6443023681640625,
282321775,-83.335784912109375,
282421765,-81.91302490234375,
282521755,-82.618377685546875,
282621745,-83.1565399169921875,
282721735,-82.69818115234375,
282821725,-81.848876953125,
282921715,-83.1228179931640625,
283021705,-81.3264923095703125,
283121695,-81.2264404296875,
283221685,-79.96319580078125,
283321675,-80.4303436279296875,
283421665,-81.237213134765625,
283521655,-82.8029022216796875,
283621645,-81.916107177734375,
283721635,-84.3620452880859375,
283821625,-83.3230743408203125,
283921615,-81.1458740234375,
284021605,-83.1180419921875,
284121595,-81.13739013671875,
284221585,-81.7987518310546875,
284321575,-80.60671234130859375,
284421565,-81.62744140625,
284521555,-80.70233154296875,
284621545,-80.10457611083984375,
284721535,-81.6568756103515625,
284821525,-83.155670166015625,
284921515,-82.53564453125,
285021505,-80.35311126708984375,
285121495,-83.020477294921875,
285221485,-82.1133270263671875,
